index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
28967,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,0.07644605446035112,MPJPE,58.0
28968,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,58.0
28969,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,0.07222254526426616,mean_uncertainty,58.0
28970,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,0.07983398501303629,max_uncertainty,58.0
28971,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,1.0,bandexcess_2sigma,58.0
28972,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,0.8706896551724138,coverage_2sigma,58.0
28973,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-False,0.07726855648597285,RMSE,58.0
28974,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-False,0.07603603494762977,MPJPE,58.0
28975,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,58.0
28976,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-False,0.04080705398212397,RMSE,58.0
28977,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-False,0.03897814911108828,MPJPE,58.0
28978,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,58.0
28979,391,0,kp6_animal1_x,linear_interp,linear_interp,0.2101962694331603,RMSE,58.0
28980,391,0,kp6_animal1_x,linear_interp,linear_interp,0.18704312123562156,MPJPE,58.0
28981,391,0,kp6_animal1_x,linear_interp,linear_interp,1.0,PCK@0.01,58.0
28982,391,-1,all,linear_interp,linear_interp,1.0,PCK@0.01,58.0
28983,391,-1,all,linear_interp,linear_interp,0.18704312123562156,MPJPE,58.0
28984,391,-1,all,linear_interp,linear_interp,0.2101962694331603,RMSE,58.0
28985,391,-1,all,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,58.0
28986,391,-1,all,TCN,type-TCN_mu_sigma-False,0.04608916545956135,MPJPE,58.0
28987,391,-1,all,TCN,type-TCN_mu_sigma-False,0.05135049309521077,RMSE,58.0
28988,391,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,58.0
28989,391,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.20604281727760382,MPJPE,58.0
28990,391,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.3467641820054032,RMSE,58.0
28991,391,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,58.0
28992,391,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.05054611365367503,MPJPE,58.0
28993,391,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.05731906981604991,RMSE,58.0
28994,391,-1,all,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,58.0
28995,391,-1,all,transformer,type-transformer_mu_sigma-True,0.03853099668914131,MPJPE,58.0
28996,391,-1,all,transformer,type-transformer_mu_sigma-True,0.041235138452704115,RMSE,58.0
28997,391,-1,all,transformer,type-transformer_mu_sigma-True,0.03939464152336662,mean_uncertainty,58.0
28998,391,-1,all,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,58.0
28999,391,-1,all,GRU,type-GRU_mu_sigma-True,0.07644605446035112,MPJPE,58.0
29000,391,-1,all,GRU,type-GRU_mu_sigma-True,0.08055040353983993,RMSE,58.0
29001,391,-1,all,GRU,type-GRU_mu_sigma-True,0.07222254526426614,mean_uncertainty,58.0
29002,391,-1,all,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,58.0
29003,391,-1,all,GRU,type-GRU_mu_sigma-False,0.07603603494762977,MPJPE,58.0
29004,391,-1,all,GRU,type-GRU_mu_sigma-False,0.07726855648597285,RMSE,58.0
29005,391,-1,all,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,58.0
29006,391,-1,all,transformer,type-transformer_mu_sigma-False,0.038978149111088274,MPJPE,58.0
29007,391,-1,all,transformer,type-transformer_mu_sigma-False,0.04080705398212397,RMSE,58.0
29008,392,0,kp3_animal0,TCN,type-TCN_mu_sigma-False,0.059529207144618956,RMSE,2.0
29009,392,0,kp3_animal0,TCN,type-TCN_mu_sigma-False,0.05493100861554649,MPJPE,2.0
29010,392,0,kp3_animal0,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,2.0
29011,392,0,kp3_animal0,STS_GCN,type-STS_GCN_mu_sigma-False,0.0286665433751741,RMSE,2.0
29012,392,0,kp3_animal0,STS_GCN,type-STS_GCN_mu_sigma-False,0.027967047900999922,MPJPE,2.0
29013,392,0,kp3_animal0,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,2.0
29014,392,0,kp3_animal0,ST_GCN,type-ST_GCN_mu_sigma-False,0.017782812321174103,RMSE,2.0
29015,392,0,kp3_animal0,ST_GCN,type-ST_GCN_mu_sigma-False,0.01717542029163134,MPJPE,2.0
29016,392,0,kp3_animal0,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,2.0
29017,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,0.012100174346522444,RMSE,2.0
29018,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,0.01136953845051678,MPJPE,2.0
29019,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,2.0
29020,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,0.02335357666015625,mean_uncertainty,2.0
29021,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,0.025959014892578125,max_uncertainty,2.0
29022,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,2.0
29023,392,0,kp3_animal0,transformer,type-transformer_mu_sigma-True,1.0,coverage_2sigma,2.0
29024,392,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,0.014966816199263235,RMSE,2.0
