index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
37159,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-True,3.274589429819383,MPJPE,13.0
37160,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,13.0
37161,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-True,0.02651948193470788,mean_uncertainty,13.0
37162,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-True,0.029687881356017926,max_uncertainty,13.0
37163,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-True,1.0,bandexcess_2sigma,13.0
37164,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-True,0.0,coverage_2sigma,13.0
37165,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-False,5.07773184956496,RMSE,13.0
37166,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-False,4.5838685099860745,MPJPE,13.0
37167,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,13.0
37168,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-False,5.3302261459296405,RMSE,13.0
37169,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-False,4.952923478952032,MPJPE,13.0
37170,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,13.0
37171,503,1,kp5_animal0_x,linear_interp,linear_interp,14.31904072595036,RMSE,13.0
37172,503,1,kp5_animal0_x,linear_interp,linear_interp,13.172602693056243,MPJPE,13.0
37173,503,1,kp5_animal0_x,linear_interp,linear_interp,0.38461538461538464,PCK@0.01,13.0
37174,503,-1,all,linear_interp,linear_interp,0.21621621621621623,PCK@0.01,37.0
37175,503,-1,all,linear_interp,linear_interp,34.52871897606078,MPJPE,37.0
37176,503,-1,all,linear_interp,linear_interp,42.81755889592914,RMSE,37.0
37177,503,-1,all,TCN,type-TCN_mu_sigma-False,0.5405405405405406,PCK@0.01,37.0
37178,503,-1,all,TCN,type-TCN_mu_sigma-False,10.292768759908487,MPJPE,37.0
37179,503,-1,all,TCN,type-TCN_mu_sigma-False,11.644316572704785,RMSE,37.0
37180,503,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.32432432432432434,PCK@0.01,37.0
37181,503,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,16.29212704683265,MPJPE,37.0
37182,503,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,19.405182714458405,RMSE,37.0
37183,503,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.40540540540540543,PCK@0.01,37.0
37184,503,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,13.658856810018078,MPJPE,37.0
37185,503,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,16.4474597207018,RMSE,37.0
37186,503,-1,all,transformer,type-transformer_mu_sigma-True,0.7297297297297297,PCK@0.01,37.0
37187,503,-1,all,transformer,type-transformer_mu_sigma-True,6.642538765310293,MPJPE,37.0
37188,503,-1,all,transformer,type-transformer_mu_sigma-True,7.7491324134335695,RMSE,37.0
37189,503,-1,all,transformer,type-transformer_mu_sigma-True,0.026219135939237834,mean_uncertainty,13.0
37190,503,-1,all,GRU,type-GRU_mu_sigma-True,0.5675675675675675,PCK@0.01,37.0
37191,503,-1,all,GRU,type-GRU_mu_sigma-True,10.071704441376967,MPJPE,37.0
37192,503,-1,all,GRU,type-GRU_mu_sigma-True,12.680381373280268,RMSE,37.0
37193,503,-1,all,GRU,type-GRU_mu_sigma-True,0.044646185878076505,mean_uncertainty,13.0
