metric_type,method,method_param,metric_value,repeat,dataset
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,TCN,type-TCN_mu_sigma-False,1.0,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,linear_interp,linear_interp,0.9881655185960058,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-False,1.0,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-True,1.0,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-False,0.02292971276352938,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-True,0.029467513147686558,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,STS_GCN,type-STS_GCN_mu_sigma-False,0.04055371381830446,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,0.03208238146874118,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,TCN,type-TCN_mu_sigma-False,0.04483204993727088,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,linear_interp,linear_interp,0.10615913894924232,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-False,0.018636641012635513,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-True,0.018364488163178094,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-False,0.021578395535601848,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-True,0.027503790208165565,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,0.038910934307260815,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,0.029986838620776276,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,TCN,type-TCN_mu_sigma-False,0.04186036994288807,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,linear_interp,linear_interp,0.08983497859401983,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-False,0.01682095731179143,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-True,0.017063798310509703,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-False,0.9995871180842278,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-True,0.9995871180842278,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,TCN,type-TCN_mu_sigma-False,0.9995871180842278,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
