index,id_sample,id_hole,keypoint,method,method_param,RMSE,MPJPE,PCK@0.01,mean_uncertainty,length_hole
95,4,-1,all,transformer,type-transformer_mu_sigma-False,0.034294915191169235,0.03415042558320869,1.0,,58.0
96,5,0,14,transformer,type-transformer_mu_sigma-True,0.09961960927484813,0.09943939352227803,1.0,,58.0
97,5,0,14,ST_GCN,type-ST_GCN_mu_sigma-False,0.11520597116351189,0.11506183553188817,1.0,,58.0
98,5,0,14,STS_GCN,type-STS_GCN_mu_sigma-False,0.043584399151095306,0.04099936482824219,1.0,,58.0
99,5,0,14,TCN,type-TCN_mu_sigma-False,0.06447557676291196,0.06407345574586376,1.0,,58.0
100,5,0,14,GRU,type-GRU_mu_sigma-True,0.07496978481945998,0.07463397730581832,1.0,,58.0
101,5,0,14,GRU,type-GRU_mu_sigma-False,0.07117227586714689,0.07068115944370419,1.0,,58.0
102,5,0,14,transformer,type-transformer_mu_sigma-False,0.07817417471432489,0.0777964378862491,1.0,,58.0
103,5,0,14,linear_interp,linear_interp,0.005800095005208354,0.0015231795707628059,1.0,,58.0
104,5,-1,all,linear_interp,linear_interp,0.005800095005208354,0.0015231795707628059,1.0,,58.0
105,5,-1,all,transformer,type-transformer_mu_sigma-True,0.09961960927484813,0.09943939352227803,1.0,0.04384382814391401,58.0
106,5,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.11520597116351189,0.11506183553188816,1.0,,58.0
107,5,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.043584399151095306,0.040999364828242194,1.0,,58.0
108,5,-1,all,TCN,type-TCN_mu_sigma-False,0.06447557676291196,0.06407345574586376,1.0,,58.0
109,5,-1,all,GRU,type-GRU_mu_sigma-True,0.07496978481945998,0.07463397730581832,1.0,0.10361827649338744,58.0
110,5,-1,all,GRU,type-GRU_mu_sigma-False,0.07117227586714689,0.07068115944370419,1.0,,58.0
111,5,-1,all,transformer,type-transformer_mu_sigma-False,0.07817417471432489,0.0777964378862491,1.0,,58.0
112,6,0,31,transformer,type-transformer_mu_sigma-True,0.01679537357671671,0.016193379343520824,1.0,,57.0
113,6,0,31,ST_GCN,type-ST_GCN_mu_sigma-False,0.036578165970938985,0.03549759344104551,1.0,,57.0
114,6,0,31,STS_GCN,type-STS_GCN_mu_sigma-False,0.05574459835251016,0.05388111440639654,1.0,,57.0
115,6,0,31,TCN,type-TCN_mu_sigma-False,0.06705343278242985,0.06689256104562254,1.0,,57.0
116,6,0,31,GRU,type-GRU_mu_sigma-True,0.03950497334391209,0.03859905172530091,1.0,,57.0
117,6,0,31,GRU,type-GRU_mu_sigma-False,0.023527032644101522,0.02232595246233125,1.0,,57.0
118,6,0,31,transformer,type-transformer_mu_sigma-False,0.018147422683866415,0.017366958758998442,1.0,,57.0
119,6,0,31,linear_interp,linear_interp,0.017090250613668583,0.014130301092640152,1.0,,57.0
120,6,-1,all,linear_interp,linear_interp,0.017090250613668583,0.014130301092640152,1.0,,57.0
121,6,-1,all,transformer,type-transformer_mu_sigma-True,0.01679537357671671,0.016193379343520824,1.0,0.03169712267423931,57.0
122,6,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.036578165970938985,0.03549759344104551,1.0,,57.0
123,6,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.05574459835251016,0.05388111440639655,1.0,,57.0
124,6,-1,all,TCN,type-TCN_mu_sigma-False,0.06705343278242985,0.06689256104562254,1.0,,57.0
125,6,-1,all,GRU,type-GRU_mu_sigma-True,0.03950497334391209,0.03859905172530092,1.0,0.07157335784416906,57.0
126,6,-1,all,GRU,type-GRU_mu_sigma-False,0.023527032644101522,0.022325952462331246,1.0,,57.0
127,6,-1,all,transformer,type-transformer_mu_sigma-False,0.018147422683866415,0.017366958758998442,1.0,,57.0
128,7,0,14,transformer,type-transformer_mu_sigma-True,0.1022805750577806,0.10206358067677557,1.0,,49.0
129,7,0,14,ST_GCN,type-ST_GCN_mu_sigma-False,0.10594012712804701,0.10475817221068388,1.0,,49.0
130,7,0,14,STS_GCN,type-STS_GCN_mu_sigma-False,0.033690641721702205,0.03144001281218444,1.0,,49.0
131,7,0,14,TCN,type-TCN_mu_sigma-False,0.0638812729886056,0.06350750123739471,1.0,,49.0
132,7,0,14,GRU,type-GRU_mu_sigma-True,0.07431563728271423,0.07405316259488415,1.0,,49.0
133,7,0,14,GRU,type-GRU_mu_sigma-False,0.06432522441483732,0.06407921220187733,1.0,,49.0
134,7,0,14,transformer,type-transformer_mu_sigma-False,0.06611850500892975,0.06567291975335586,1.0,,49.0
135,7,0,14,linear_interp,linear_interp,0.0063096743084047335,0.0018027640881156382,1.0,,49.0
136,7,-1,all,linear_interp,linear_interp,0.0063096743084047335,0.0018027640881156382,1.0,,49.0
137,7,-1,all,transformer,type-transformer_mu_sigma-True,0.1022805750577806,0.10206358067677557,1.0,0.04201238960586489,49.0
138,7,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.10594012712804701,0.10475817221068391,1.0,,49.0
139,7,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.033690641721702205,0.031440012812184434,1.0,,49.0
140,7,-1,all,TCN,type-TCN_mu_sigma-False,0.0638812729886056,0.06350750123739471,1.0,,49.0
141,7,-1,all,GRU,type-GRU_mu_sigma-True,0.07431563728271423,0.07405316259488415,1.0,0.10287640998114601,49.0
142,7,-1,all,GRU,type-GRU_mu_sigma-False,0.06432522441483732,0.06407921220187733,1.0,,49.0
143,7,-1,all,transformer,type-transformer_mu_sigma-False,0.06611850500892975,0.06567291975335586,1.0,,49.0
144,8,0,3,transformer,type-transformer_mu_sigma-True,0.01950836387868459,0.01862137265446341,1.0,,34.0
145,8,0,3,ST_GCN,type-ST_GCN_mu_sigma-False,0.040782763211711655,0.040075286729982895,1.0,,34.0
146,8,0,3,STS_GCN,type-STS_GCN_mu_sigma-False,0.051631979093429634,0.050274947547426445,1.0,,34.0
147,8,0,3,TCN,type-TCN_mu_sigma-False,0.052737204760029494,0.05241783883453229,1.0,,34.0
148,8,0,3,GRU,type-GRU_mu_sigma-True,0.06244838733026191,0.06176563322794927,1.0,,34.0
149,8,0,3,GRU,type-GRU_mu_sigma-False,0.03362765653142799,0.03253285562684259,1.0,,34.0
150,8,0,3,transformer,type-transformer_mu_sigma-False,0.03248481398190382,0.03186843905546986,1.0,,34.0
151,8,0,3,linear_interp,linear_interp,0.0,0.0,1.0,,34.0
152,8,-1,all,linear_interp,linear_interp,0.0,0.0,1.0,,34.0
153,8,-1,all,transformer,type-transformer_mu_sigma-True,0.01950836387868459,0.01862137265446341,1.0,0.03952452710340683,34.0
154,8,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.040782763211711655,0.040075286729982895,1.0,,34.0
155,8,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.051631979093429634,0.05027494754742645,1.0,,34.0
156,8,-1,all,TCN,type-TCN_mu_sigma-False,0.052737204760029494,0.0524178388345323,1.0,,34.0
157,8,-1,all,GRU,type-GRU_mu_sigma-True,0.06244838733026191,0.06176563322794927,1.0,0.07553619517890009,34.0
158,8,-1,all,GRU,type-GRU_mu_sigma-False,0.03362765653142799,0.03253285562684259,1.0,,34.0
159,8,-1,all,transformer,type-transformer_mu_sigma-False,0.03248481398190382,0.03186843905546987,1.0,,34.0
160,9,0,33,transformer,type-transformer_mu_sigma-True,0.08849324952687306,0.08843504623985303,1.0,,38.0
161,9,0,33,ST_GCN,type-ST_GCN_mu_sigma-False,0.09839217863405565,0.09816473266422981,1.0,,38.0
162,9,0,33,STS_GCN,type-STS_GCN_mu_sigma-False,0.08815912545053627,0.08592231559591897,1.0,,38.0
163,9,0,33,TCN,type-TCN_mu_sigma-False,0.15694841745992558,0.1568663936520103,1.0,,38.0
164,9,0,33,GRU,type-GRU_mu_sigma-True,0.11823533975241657,0.11792220247291685,1.0,,38.0
165,9,0,33,GRU,type-GRU_mu_sigma-False,0.11260544658057471,0.11237539899123677,1.0,,38.0
166,9,0,33,transformer,type-transformer_mu_sigma-False,0.09901857599033691,0.09897848299878033,1.0,,38.0
167,9,0,33,linear_interp,linear_interp,0.0060434846490011645,0.005338746726790593,1.0,,38.0
168,9,-1,all,linear_interp,linear_interp,0.0060434846490011645,0.005338746726790594,1.0,,38.0
169,9,-1,all,transformer,type-transformer_mu_sigma-True,0.08849324952687306,0.08843504623985304,1.0,0.06366523912916061,38.0
170,9,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.09839217863405565,0.09816473266422981,1.0,,38.0
171,9,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.08815912545053627,0.085922315595919,1.0,,38.0
172,9,-1,all,TCN,type-TCN_mu_sigma-False,0.15694841745992558,0.15686639365201033,1.0,,38.0
173,9,-1,all,GRU,type-GRU_mu_sigma-True,0.11823533975241657,0.11792220247291683,1.0,0.1313741333167626,38.0
174,9,-1,all,GRU,type-GRU_mu_sigma-False,0.11260544658057471,0.11237539899123677,1.0,,38.0
175,9,-1,all,transformer,type-transformer_mu_sigma-False,0.09901857599033691,0.09897848299878033,1.0,,38.0
176,10,0,22,transformer,type-transformer_mu_sigma-True,0.033741531476561316,0.033563161405569836,1.0,,24.0
177,10,0,22,ST_GCN,type-ST_GCN_mu_sigma-False,0.030918120355434345,0.030124489298911667,1.0,,24.0
178,10,0,22,STS_GCN,type-STS_GCN_mu_sigma-False,0.048273250929902096,0.04733171006171735,1.0,,24.0
179,10,0,22,TCN,type-TCN_mu_sigma-False,0.031238306339292855,0.031047307710780746,1.0,,24.0
180,10,0,22,GRU,type-GRU_mu_sigma-True,0.02680080679105313,0.02615885079761816,1.0,,24.0
181,10,0,22,GRU,type-GRU_mu_sigma-False,0.024060583366884204,0.02344827882291516,1.0,,24.0
182,10,0,22,transformer,type-transformer_mu_sigma-False,0.02981074535099996,0.029718731735287367,1.0,,24.0
183,10,0,22,linear_interp,linear_interp,0.002089280519900932,0.0006031233352887222,1.0,,24.0
184,10,1,3,transformer,type-transformer_mu_sigma-True,0.01939346470865765,0.019378958853789225,1.0,,3.0
185,10,1,3,ST_GCN,type-ST_GCN_mu_sigma-False,0.051543641968556694,0.051342206019901755,1.0,,3.0
186,10,1,3,STS_GCN,type-STS_GCN_mu_sigma-False,0.035206496998381645,0.03450361144405503,1.0,,3.0
187,10,1,3,TCN,type-TCN_mu_sigma-False,0.06791469904590497,0.05921486251157921,1.0,,3.0
188,10,1,3,GRU,type-GRU_mu_sigma-True,0.04039913687628339,0.040307831238920074,1.0,,3.0
189,10,1,3,GRU,type-GRU_mu_sigma-False,0.050775356335304125,0.05061984554291007,1.0,,3.0
190,10,1,3,transformer,type-transformer_mu_sigma-False,0.034033757928264866,0.03395274534599912,1.0,,3.0
191,10,1,3,linear_interp,linear_interp,0.004467292757015648,0.00346035031789955,1.0,,3.0
192,10,-1,all,linear_interp,linear_interp,0.0024693105043847663,0.0009205930000232587,1.0,,27.0
193,10,-1,all,transformer,type-transformer_mu_sigma-True,0.03246200179436494,0.031987138899816435,1.0,0.03807251539211432,27.0
194,10,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.03383651603730921,0.03248201337902167,1.0,,27.0
195,10,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.04700112465986249,0.04590636577086599,1.0,,27.0
196,10,-1,all,TCN,type-TCN_mu_sigma-False,0.037146946352853344,0.03417703602198057,1.0,,27.0
197,10,-1,all,GRU,type-GRU_mu_sigma-True,0.028632452872686568,0.027730959735540597,1.0,0.06796649643245457,27.0
198,10,-1,all,GRU,type-GRU_mu_sigma-False,0.02830278782227682,0.026467341791803482,1.0,,27.0
199,10,-1,all,transformer,type-transformer_mu_sigma-False,0.03030903969624511,0.030189177692033116,1.0,,27.0
200,11,0,27,transformer,type-transformer_mu_sigma-True,0.02414838614497725,0.024041971190256063,1.0,,31.0
