metric_type,method,method_param,metric_value,repeat,dataset
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,1.1797359632688076,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,TCN,type-TCN_mu_sigma-False,1.6572096645807235,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,linear_interp,linear_interp,4.121747905624006,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-False,0.6860881367759291,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-True,0.6923861870796597,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-False,0.7686351359615349,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-True,1.0208296027230488,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,1.45429900718611,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,1.123352282218757,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,TCN,type-TCN_mu_sigma-False,1.5270391398771785,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,linear_interp,linear_interp,3.7858268592221767,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-False,0.6417425157221205,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-True,0.6274136795440481,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-False,0.4662903479498452,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-True,0.25736566499042923,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,0.1613304929472678,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,0.2585842199072745,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,TCN,type-TCN_mu_sigma-False,0.09343884026313996,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,linear_interp,linear_interp,0.18022770664659463,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-False,0.5946180833867106,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-True,0.6130221681814821,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-False,0.8503266550990943,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-True,1.1080595163908094,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,STS_GCN,type-STS_GCN_mu_sigma-False,1.5997025418296822,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,1.2391824046243611,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,TCN,type-TCN_mu_sigma-False,1.6623420792116985,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,linear_interp,linear_interp,4.410169329341493,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-False,0.7318905065555763,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-True,0.7175162923391983,3,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-False,0.7597106981703722,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-True,1.014833803247959,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,1.4664936187510582,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,1.0618359490470048,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,TCN,type-TCN_mu_sigma-False,1.5128859308538019,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,linear_interp,linear_interp,3.5762967951122597,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-False,0.6448477891870086,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-True,0.6215099526117126,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-False,0.47655376794867116,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-True,0.2657874213400691,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,0.15397772611048946,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,0.28396063415212225,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,TCN,type-TCN_mu_sigma-False,0.09998110394409489,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,linear_interp,linear_interp,0.18945783348734152,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-False,0.6037600069945609,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-True,0.6209400750444735,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-False,0.844855220084004,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-True,1.1085425134562732,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,STS_GCN,type-STS_GCN_mu_sigma-False,1.6245705196653555,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,1.1762355066778214,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,TCN,type-TCN_mu_sigma-False,1.6559785517456462,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,linear_interp,linear_interp,4.161995676505252,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-False,0.7400434157540946,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-True,0.7132490405113561,4,INH_CLB_keypoints_1_60_wresiduals_stride0.5
