index,id_sample,id_hole,keypoint,method,method_param,RMSE,MPJPE,PCK@0.01,mean_uncertainty,length_hole
13729,614,1,spine_2,transformer,type-transformer_mu_sigma-True,0.1685939797758267,0.16020548697213546,1.0,,20.0
13730,614,1,spine_2,STS_GCN,type-STS_GCN_mu_sigma-False,0.4238359830728559,0.37567823198409406,0.55,,20.0
13731,614,1,spine_2,TCN,type-TCN_mu_sigma-False,0.831266794889137,0.8281520568830079,0.0,,20.0
13732,614,1,spine_2,ST_GCN,type-ST_GCN_mu_sigma-False,0.6754005366453584,0.6600530853848667,0.0,,20.0
13733,614,1,spine_2,linear_interp,linear_interp,0.5261373305074623,0.45296339712140654,0.5,,20.0
13734,614,-1,all,linear_interp,linear_interp,0.41398189826908427,0.3102008376682422,0.696969696969697,,33.0
13735,614,-1,all,GRU,type-GRU_mu_sigma-True,0.4238617666616378,0.41579697483629274,0.3333333333333333,0.05058219174392284,33.0
13736,614,-1,all,GRU,type-GRU_mu_sigma-False,0.28456052170118384,0.26811141780537134,0.9090909090909091,,33.0
13737,614,-1,all,transformer,type-transformer_mu_sigma-False,0.22030841561483375,0.21740367764669044,1.0,,33.0
13738,614,-1,all,transformer,type-transformer_mu_sigma-True,0.14587002166547408,0.13623140282412688,1.0,0.023202607125946968,33.0
13739,614,-1,all,transformer,type-transformer_mu_sigma-True,0.14587002166547408,0.13623140282412688,1.0,0.023202607125946968,33.0
13740,614,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.4683380037488104,0.4071793967860823,0.5151515151515151,,33.0
13741,614,-1,all,TCN,type-TCN_mu_sigma-False,0.7792550701060448,0.7183470904235737,0.0,,33.0
13742,614,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.626688521578395,0.5838323343127245,0.21212121212121213,,33.0
13743,615,0,arm2_2,GRU,type-GRU_mu_sigma-True,0.23762427182832735,0.21930270718934658,0.9183673469387755,,49.0
13744,615,0,arm2_2,GRU,type-GRU_mu_sigma-False,0.4176314152700219,0.41416287807325086,0.30612244897959184,,49.0
13745,615,0,arm2_2,transformer,type-transformer_mu_sigma-False,0.16769133164074107,0.15473613811383408,1.0,,49.0
13746,615,0,arm2_2,transformer,type-transformer_mu_sigma-True,0.15137083082004696,0.13542064779401877,1.0,,49.0
13747,615,0,arm2_2,transformer,type-transformer_mu_sigma-True,0.15137083082004696,0.13542064779401877,1.0,,49.0
13748,615,0,arm2_2,STS_GCN,type-STS_GCN_mu_sigma-False,0.266460550313369,0.237429253801135,0.8979591836734694,,49.0
13749,615,0,arm2_2,TCN,type-TCN_mu_sigma-False,0.49249447156902715,0.4383102393270273,0.46938775510204084,,49.0
13750,615,0,arm2_2,ST_GCN,type-ST_GCN_mu_sigma-False,0.28185710277313036,0.25070383457333034,0.8367346938775511,,49.0
13751,615,0,arm2_2,linear_interp,linear_interp,3.96424247543965,3.5895149704816744,0.02040816326530612,,49.0
13752,615,-1,all,linear_interp,linear_interp,3.96424247543965,3.5895149704816744,0.02040816326530612,,49.0
13753,615,-1,all,GRU,type-GRU_mu_sigma-True,0.23762427182832735,0.21930270718934658,0.9183673469387755,0.04011259272945245,49.0
13754,615,-1,all,GRU,type-GRU_mu_sigma-False,0.4176314152700219,0.41416287807325086,0.30612244897959184,,49.0
13755,615,-1,all,transformer,type-transformer_mu_sigma-False,0.16769133164074107,0.15473613811383408,1.0,,49.0
13756,615,-1,all,transformer,type-transformer_mu_sigma-True,0.15137083082004696,0.1354206477940188,1.0,0.01687232815489477,49.0
13757,615,-1,all,transformer,type-transformer_mu_sigma-True,0.15137083082004696,0.1354206477940188,1.0,0.01687232815489477,49.0
13758,615,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.266460550313369,0.23742925380113497,0.8979591836734694,,49.0
13759,615,-1,all,TCN,type-TCN_mu_sigma-False,0.49249447156902715,0.4383102393270273,0.46938775510204084,,49.0
13760,615,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.28185710277313036,0.2507038345733303,0.8367346938775511,,49.0
13761,616,0,arm1_2,GRU,type-GRU_mu_sigma-True,0.33147740493769656,0.31309942625084,0.8867924528301887,,53.0
13762,616,0,arm1_2,GRU,type-GRU_mu_sigma-False,0.2751559047987951,0.251063022887353,0.9245283018867925,,53.0
13763,616,0,arm1_2,transformer,type-transformer_mu_sigma-False,0.11664261232609777,0.10880206181482152,1.0,,53.0
13764,616,0,arm1_2,transformer,type-transformer_mu_sigma-True,0.17268000443717707,0.161085105871677,1.0,,53.0
13765,616,0,arm1_2,transformer,type-transformer_mu_sigma-True,0.17268000443717707,0.161085105871677,1.0,,53.0
13766,616,0,arm1_2,STS_GCN,type-STS_GCN_mu_sigma-False,0.3466910117976512,0.3100986536205028,0.7924528301886793,,53.0
13767,616,0,arm1_2,TCN,type-TCN_mu_sigma-False,0.7626266964326311,0.6878988713057408,0.1509433962264151,,53.0
13768,616,0,arm1_2,ST_GCN,type-ST_GCN_mu_sigma-False,0.4174018739105202,0.4079776463635468,0.4528301886792453,,53.0
13769,616,0,arm1_2,linear_interp,linear_interp,5.081457790830546,4.437326399391788,0.018867924528301886,,53.0
13770,616,1,arm2_2,GRU,type-GRU_mu_sigma-True,0.6312937527495023,0.62111735886297,0.0,,4.0
13771,616,1,arm2_2,GRU,type-GRU_mu_sigma-False,0.3244865301365269,0.31005196109336675,0.75,,4.0
13772,616,1,arm2_2,transformer,type-transformer_mu_sigma-False,0.17407766435946687,0.16945285712241578,1.0,,4.0
13773,616,1,arm2_2,transformer,type-transformer_mu_sigma-True,0.12162275824895094,0.11665816192455988,1.0,,4.0
13774,616,1,arm2_2,transformer,type-transformer_mu_sigma-True,0.12162275824895094,0.11665816192455988,1.0,,4.0
13775,616,1,arm2_2,STS_GCN,type-STS_GCN_mu_sigma-False,0.1704003842691794,0.15978133961971455,1.0,,4.0
13776,616,1,arm2_2,TCN,type-TCN_mu_sigma-False,4.751794895317504,2.9091813765618713,0.0,,4.0
13777,616,1,arm2_2,ST_GCN,type-ST_GCN_mu_sigma-False,0.22725818713603538,0.20906061715251886,1.0,,4.0
13778,616,1,arm2_2,linear_interp,linear_interp,0.9913312070181032,0.9677352804986465,0.0,,4.0
13779,616,-1,all,linear_interp,linear_interp,4.906950412671255,4.193846320872971,0.017543859649122806,,57.0
13780,616,-1,all,GRU,type-GRU_mu_sigma-True,0.3607405277891375,0.3347147197674807,0.8245614035087719,0.040468985542911645,57.0
13781,616,-1,all,GRU,type-GRU_mu_sigma-False,0.27890251538684663,0.2552025974983013,0.9122807017543859,,57.0
13782,616,-1,all,transformer,type-transformer_mu_sigma-False,0.12156173656840324,0.11305825797675795,1.0,,57.0
13783,616,-1,all,transformer,type-transformer_mu_sigma-True,0.169599255714333,0.15796742559468638,1.0,0.01555767393948739,57.0
13784,616,-1,all,transformer,type-transformer_mu_sigma-True,0.169599255714333,0.15796742559468638,1.0,0.01555767393948739,57.0
13785,616,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.3373389679479867,0.299550070181851,0.8070175438596491,,57.0
13786,616,-1,all,TCN,type-TCN_mu_sigma-False,1.4578462319257408,0.8437783453588027,0.14035087719298245,,57.0
13787,616,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.4069672672020842,0.3940185565943518,0.49122807017543857,,57.0
13788,617,0,arm2_0,GRU,type-GRU_mu_sigma-True,0.15898489968119087,0.14090939309604977,1.0,,9.0
13789,617,0,arm2_0,GRU,type-GRU_mu_sigma-False,0.2916296651050156,0.2836739240613795,0.8888888888888888,,9.0
13790,617,0,arm2_0,transformer,type-transformer_mu_sigma-False,0.11301331268916016,0.10452299550542496,1.0,,9.0
13791,617,0,arm2_0,transformer,type-transformer_mu_sigma-True,0.18452746694287356,0.18283524730606582,1.0,,9.0
13792,617,0,arm2_0,transformer,type-transformer_mu_sigma-True,0.18452746694287356,0.18283524730606582,1.0,,9.0
13793,617,0,arm2_0,STS_GCN,type-STS_GCN_mu_sigma-False,0.27107476739112957,0.24951613626344166,0.8888888888888888,,9.0
13794,617,0,arm2_0,TCN,type-TCN_mu_sigma-False,0.8384111240609645,0.7977055687654677,0.0,,9.0
13795,617,0,arm2_0,ST_GCN,type-ST_GCN_mu_sigma-False,0.4938185219527513,0.45676649739517067,0.4444444444444444,,9.0
13796,617,0,arm2_0,linear_interp,linear_interp,0.4270123578899971,0.4077163223428095,0.4444444444444444,,9.0
13797,617,-1,all,linear_interp,linear_interp,0.4270123578899971,0.4077163223428096,0.4444444444444444,,9.0
13798,617,-1,all,GRU,type-GRU_mu_sigma-True,0.15898489968119087,0.14090939309604977,1.0,0.05136998456384266,9.0
13799,617,-1,all,GRU,type-GRU_mu_sigma-False,0.2916296651050156,0.2836739240613795,0.8888888888888888,,9.0
13800,617,-1,all,transformer,type-transformer_mu_sigma-False,0.11301331268916016,0.10452299550542497,1.0,,9.0
13801,617,-1,all,transformer,type-transformer_mu_sigma-True,0.18452746694287356,0.18283524730606582,1.0,0.0221299065483941,9.0
13802,617,-1,all,transformer,type-transformer_mu_sigma-True,0.18452746694287356,0.18283524730606582,1.0,0.0221299065483941,9.0
13803,617,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.27107476739112957,0.24951613626344166,0.8888888888888888,,9.0
13804,617,-1,all,TCN,type-TCN_mu_sigma-False,0.8384111240609645,0.7977055687654676,0.0,,9.0
13805,617,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.4938185219527513,0.45676649739517067,0.4444444444444444,,9.0
13806,618,0,leg1_3,GRU,type-GRU_mu_sigma-True,0.884238017724455,0.8502190479257873,0.05555555555555555,,36.0
13807,618,0,leg1_3,GRU,type-GRU_mu_sigma-False,1.3293962181465606,1.2916575117820814,0.0,,36.0
13808,618,0,leg1_3,transformer,type-transformer_mu_sigma-False,0.778069256442281,0.7295091697618976,0.05555555555555555,,36.0
13809,618,0,leg1_3,transformer,type-transformer_mu_sigma-True,0.8145498321307048,0.7053159889737552,0.2222222222222222,,36.0
13810,618,0,leg1_3,transformer,type-transformer_mu_sigma-True,0.8145498321307048,0.7053159889737552,0.2222222222222222,,36.0
13811,618,0,leg1_3,STS_GCN,type-STS_GCN_mu_sigma-False,2.1404752951271764,1.8941917278429363,0.0,,36.0
13812,618,0,leg1_3,TCN,type-TCN_mu_sigma-False,2.2903168456949516,2.1028777312411218,0.0,,36.0
13813,618,0,leg1_3,ST_GCN,type-ST_GCN_mu_sigma-False,1.209002411735636,1.1467234074138664,0.0,,36.0
13814,618,0,leg1_3,linear_interp,linear_interp,5.223157981029727,4.065348729808933,0.0,,36.0
13815,618,1,spine_2,GRU,type-GRU_mu_sigma-True,0.33663968984652903,0.3232968676516211,0.6363636363636364,,11.0
13816,618,1,spine_2,GRU,type-GRU_mu_sigma-False,0.3207232059945809,0.3101188415978442,0.7272727272727273,,11.0
13817,618,1,spine_2,transformer,type-transformer_mu_sigma-False,0.2971683544779684,0.2682078494644395,0.8181818181818182,,11.0
13818,618,1,spine_2,transformer,type-transformer_mu_sigma-True,0.21714733078645082,0.19574258244963702,1.0,,11.0
13819,618,1,spine_2,transformer,type-transformer_mu_sigma-True,0.21714733078645082,0.19574258244963702,1.0,,11.0
13820,618,1,spine_2,STS_GCN,type-STS_GCN_mu_sigma-False,0.3361379616492793,0.28469898053664705,0.8181818181818182,,11.0
13821,618,1,spine_2,TCN,type-TCN_mu_sigma-False,0.8409629929445491,0.7809661554674547,0.0,,11.0
