index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
15529,176,-1,all,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,26.0
15530,176,-1,all,GRU,type-GRU_mu_sigma-False,0.0117247216704343,MPJPE,26.0
15531,176,-1,all,GRU,type-GRU_mu_sigma-False,0.012586021811714025,RMSE,26.0
15532,176,-1,all,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,26.0
15533,176,-1,all,GRU,type-GRU_mu_sigma-True,0.011388755412567496,MPJPE,26.0
15534,176,-1,all,GRU,type-GRU_mu_sigma-True,0.011802055729230213,RMSE,26.0
15535,176,-1,all,GRU,type-GRU_mu_sigma-True,0.045566412003855986,mean_uncertainty,25.0
15536,176,-1,all,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,26.0
15537,176,-1,all,transformer,type-transformer_mu_sigma-False,0.006870878250340615,MPJPE,26.0
15538,176,-1,all,transformer,type-transformer_mu_sigma-False,0.00741417520275903,RMSE,26.0
15539,176,-1,all,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,26.0
15540,176,-1,all,transformer,type-transformer_mu_sigma-True,0.00934816095226774,MPJPE,26.0
15541,176,-1,all,transformer,type-transformer_mu_sigma-True,0.009732252851302855,RMSE,26.0
15542,176,-1,all,transformer,type-transformer_mu_sigma-True,0.019811483529897835,mean_uncertainty,25.0
15543,176,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,26.0
15544,176,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.0526890468792017,MPJPE,26.0
15545,176,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.05340580722171881,RMSE,26.0
15546,177,0,left_knee,STS_GCN,type-STS_GCN_mu_sigma-False,0.04421676640754364,RMSE,12.0
15547,177,0,left_knee,STS_GCN,type-STS_GCN_mu_sigma-False,0.04278689967905098,MPJPE,12.0
15548,177,0,left_knee,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,12.0
15549,177,0,left_knee,TCN,type-TCN_mu_sigma-False,0.09909925982372626,RMSE,12.0
15550,177,0,left_knee,TCN,type-TCN_mu_sigma-False,0.09682977892686928,MPJPE,12.0
15551,177,0,left_knee,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,12.0
15552,177,0,left_knee,GRU,type-GRU_mu_sigma-False,0.02972545233258707,RMSE,12.0
15553,177,0,left_knee,GRU,type-GRU_mu_sigma-False,0.025975082452781902,MPJPE,12.0
15554,177,0,left_knee,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,12.0
15555,177,0,left_knee,GRU,type-GRU_mu_sigma-True,0.03175235225445989,RMSE,12.0
15556,177,0,left_knee,GRU,type-GRU_mu_sigma-True,0.030768579557019126,MPJPE,12.0
15557,177,0,left_knee,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,12.0
15558,177,0,left_knee,GRU,type-GRU_mu_sigma-True,0.04413938513793658,mean_uncertainty,12.0
15559,177,0,left_knee,GRU,type-GRU_mu_sigma-True,0.045146942138671875,max_uncertainty,12.0
15560,177,0,left_knee,GRU,type-GRU_mu_sigma-True,1.0,bandexcess_2sigma,12.0
15561,177,0,left_knee,GRU,type-GRU_mu_sigma-True,0.8958333333333334,coverage_2sigma,12.0
15562,177,0,left_knee,transformer,type-transformer_mu_sigma-False,0.02113370091790692,RMSE,12.0
15563,177,0,left_knee,transformer,type-transformer_mu_sigma-False,0.019782707887286224,MPJPE,12.0
15564,177,0,left_knee,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,12.0
15565,177,0,left_knee,transformer,type-transformer_mu_sigma-True,0.019986088393371626,RMSE,12.0
15566,177,0,left_knee,transformer,type-transformer_mu_sigma-True,0.017068126032208794,MPJPE,12.0
15567,177,0,left_knee,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,12.0
15568,177,0,left_knee,transformer,type-transformer_mu_sigma-True,0.027912457784016926,mean_uncertainty,12.0
15569,177,0,left_knee,transformer,type-transformer_mu_sigma-True,0.032466888427734375,max_uncertainty,12.0
15570,177,0,left_knee,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,12.0
15571,177,0,left_knee,transformer,type-transformer_mu_sigma-True,0.9583333333333334,coverage_2sigma,12.0
15572,177,0,left_knee,ST_GCN,type-ST_GCN_mu_sigma-False,0.048523861777624994,RMSE,12.0
15573,177,0,left_knee,ST_GCN,type-ST_GCN_mu_sigma-False,0.04779910094738782,MPJPE,12.0
